client_id,outcome,confidence,review_status
C00007814,Good,0.93,Review Not Required
C00007815,Good,0.81,Review Not Required
C00007843,Bad,0.91,Review Not Required
C00007855,Bad,0.93,Review Not Required
C00007862,Bad,0.96,Review Not Required
C00007863,Bad,0.93,Review Not Required
C00007864,Good,0.92,Review Not Required
C00007914,Good,0.83,Review Not Required
C00007959,Good,0.99,Review Not Required
C00007970,Good,0.99,Review Not Required
C00007980,Good,0.93,Review Not Required
C00008013,Bad,0.82,Review Not Required
C00008030,Good,0.91,Review Not Required
C00008064,Bad,0.82,Review Not Required
C00008074,Bad,0.9,Review Not Required
C00008076,Good,0.83,Review Not Required
C00008089,Good,0.8,Review Not Required
C00008091,Good,0.87,Review Not Required
C00008096,Good,0.92,Review Not Required
C00008105,Bad,0.79,Review Required
C00008130,Good,0.88,Review Not Required
C00008200,Good,0.9,Review Not Required
C00008217,Bad,0.92,Review Not Required
C00008276,Bad,0.79,Review Required
C00008287,Good,0.96,Review Not Required
C00008295,Good,0.93,Review Not Required
C00008327,Bad,0.81,Review Not Required
C00008333,Good,0.88,Review Not Required
C00008342,Bad,0.85,Review Not Required
C00008356,Good,0.95,Review Not Required
C00008359,Good,0.84,Review Not Required
C00008362,Bad,0.84,Review Not Required
C00008366,Good,0.8,Review Not Required
C00008392,Good,0.95,Review Not Required
C00008393,Good,0.86,Review Not Required
C00008432,Good,0.77,Review Required
C00008433,Bad,0.82,Review Not Required
C00008463,Good,0.85,Review Not Required
C00008489,Bad,0.91,Review Not Required
C00008502,Bad,0.87,Review Not Required
C00008506,Bad,1,Review Not Required
C00008510,Bad,0.85,Review Not Required
C00008548,Good,0.84,Review Not Required
C00008568,Bad,0.94,Review Not Required
C00008571,Bad,0.92,Review Not Required
C00008598,Bad,0.8,Review Not Required
C00008610,Bad,0.92,Review Not Required
C00008611,Bad,0.85,Review Not Required
C00008615,Good,0.87,Review Not Required
C00008636,Bad,0.77,Review Required
C00008661,Good,0.84,Review Not Required
C00008666,Bad,0,Review Required
C00008667,Good,0.74,Review Required
C00008670,Bad,0.87,Review Not Required
C00008677,Good,0.74,Review Required
C00008678,Bad,0.89,Review Not Required
C00008692,Good,0.83,Review Not Required
C00008726,Good,0.95,Review Not Required
C00008737,Good,0.77,Review Required
C00008738,Good,0.85,Review Not Required
C00008764,Bad,0.78,Review Required
C00008777,Good,1,Review Not Required
C00009173,Bad,0.94,Review Not Required
C00009174,Good,0.82,Review Not Required
C00009196,Bad,0.78,Review Required
C00009202,Good,0.86,Review Not Required
C00009217,Bad,0.83,Review Not Required
C00009226,Bad,0.92,Review Not Required
C00009231,Bad,0.81,Review Not Required
C00009236,Bad,0.94,Review Not Required
C00009250,Bad,0.84,Review Not Required
C00009273,Bad,0.92,Review Not Required
C00009274,Good,0.89,Review Not Required
C00009276,Bad,0.79,Review Required
C00009313,Bad,0.84,Review Not Required
C00009316,Good,0.93,Review Not Required
C00009340,Bad,0.91,Review Not Required
C00009346,Bad,0.9,Review Not Required
C00009362,Bad,0.88,Review Not Required
C00009366,Good,1,Review Not Required
C00009370,Bad,0.82,Review Not Required
C00009403,Bad,0.88,Review Not Required
C00009417,Good,0.8,Review Not Required
C00009418,Good,0.8,Review Not Required
C00009419,Good,0.86,Review Not Required
C00009427,Bad,0.83,Review Not Required
C00009428,Bad,0.82,Review Not Required
C00009433,Bad,0.77,Review Required
C00009450,Good,0.9,Review Not Required
C00009451,Good,0.93,Review Not Required
C00009456,Bad,0.99,Review Not Required
C00009457,Good,0.93,Review Not Required
C00009458,Good,0.81,Review Not Required
C00009505,Bad,0.89,Review Not Required
C00009546,Good,0.81,Review Not Required
C00009555,Bad,0.8,Review Not Required
C00009569,Bad,0.83,Review Not Required
C00009582,Bad,0.96,Review Not Required
C00009593,Good,0.72,Review Required
C00009606,Bad,0.72,Review Required
C00009611,Good,0.8,Review Not Required
C00009616,Good,0.9,Review Not Required
C00009641,Bad,0.82,Review Not Required
C00009642,Bad,0.92,Review Not Required
C00009663,Good,0.9,Review Not Required
C00009664,Good,0.96,Review Not Required
C00009670,Bad,0.95,Review Not Required
C00009675,Bad,0.96,Review Not Required
C00009680,Good,0.99,Review Not Required
C00009702,Good,0.91,Review Not Required
C00009715,Good,0.74,Review Required
C00009717,Good,0.83,Review Not Required
C00009718,Good,0.91,Review Not Required
C00009721,Good,0.75,Review Required
C00009755,Good,0.88,Review Not Required
C00009760,Good,0.83,Review Not Required
C00009775,Bad,0.96,Review Not Required
C00009776,Bad,0.73,Review Required
C00009798,Good,0.85,Review Not Required
C00009820,Bad,0.77,Review Required
C00009833,Bad,0.85,Review Not Required
C00009834,Good,0.94,Review Not Required
C00009844,Good,0.87,Review Not Required
C00009845,Good,0.75,Review Required
C00009846,Bad,0.75,Review Required
C00009872,Good,0.8,Review Not Required
C00009880,Good,0.97,Review Not Required
C00009914,Bad,0.98,Review Not Required
C00009915,Good,0.96,Review Not Required
C00009929,Good,0.79,Review Required
C00009930,Good,0.94,Review Not Required
C00009933,Bad,0.92,Review Not Required
C00009945,Good,0.99,Review Not Required
C00009946,Bad,0.86,Review Not Required
C00009973,Good,0.77,Review Required
C00009987,Bad,0.88,Review Not Required
C00009995,Bad,0.91,Review Not Required
C00009997,Bad,0.81,Review Not Required
C00010023,Bad,0.88,Review Not Required
C00010040,Bad,0.89,Review Not Required
C00010041,Bad,0.78,Review Required
C00010043,Good,0.93,Review Not Required
C00010046,Bad,0.99,Review Not Required
C00010066,Good,0.95,Review Not Required
C00010070,Bad,0.9,Review Not Required
C00010075,Good,0.85,Review Not Required
C00010076,Good,0.74,Review Required
C00010077,Good,0.8,Review Not Required
C00010090,Good,0.96,Review Not Required
C00010095,Good,0.92,Review Not Required
C00010096,Bad,0.85,Review Not Required
C00010145,Bad,0.8,Review Not Required
C00010159,Bad,0.92,Review Not Required
C00010198,Bad,0.82,Review Not Required
C00010199,Good,0.77,Review Required
C00010200,Bad,0.82,Review Not Required
C00010201,Good,0.84,Review Not Required
C00010209,Good,0.92,Review Not Required
C00010269,Good,0.92,Review Not Required
C00010273,Good,0.91,Review Not Required
C00010274,Bad,0.87,Review Not Required
C00010275,Good,0.72,Review Required
C00010276,Good,0.83,Review Not Required
C00010282,Bad,1,Review Not Required
C00010287,Bad,0.96,Review Not Required
C00010288,Bad,0.94,Review Not Required
C00010303,Good,0.92,Review Not Required
C00010350,Bad,0.86,Review Not Required
C00010351,Bad,0.82,Review Not Required
C00010355,Good,0.76,Review Required
C00010382,Good,0.98,Review Not Required
C00010389,Bad,0.81,Review Not Required
C00010459,Good,0.93,Review Not Required
C00010475,Bad,0.72,Review Required
C00010476,Bad,0.97,Review Not Required
C00010479,Bad,0.84,Review Not Required
C00010492,Good,0.76,Review Required
C00010510,Bad,0.83,Review Not Required
C00010511,Bad,0.94,Review Not Required
C00010517,Bad,0.93,Review Not Required
C00010528,Good,0.89,Review Not Required
C00010543,Good,0.8,Review Not Required
C00010555,Bad,0.89,Review Not Required
C00010563,Good,0.9,Review Not Required
C00010564,Good,0.73,Review Required
C00010566,Good,0.8,Review Not Required
C00010636,Good,0.92,Review Not Required
C00010639,Good,0.83,Review Not Required
C00010654,Bad,0.78,Review Required
C00010662,Good,0.8,Review Not Required
C00010702,Good,0.8,Review Not Required
C00010703,Good,0.9,Review Not Required
C00010714,Good,0.85,Review Not Required
C00010746,Good,0.86,Review Not Required
C00010777,Good,0.91,Review Not Required
C00010778,Bad,0.8,Review Not Required
C00010798,Bad,0.92,Review Not Required
C00010813,Bad,0.72,Review Required
C00010818,Bad,0.83,Review Not Required
C00010828,Good,0.78,Review Required
C00010912,Good,0.93,Review Not Required
C00010960,Bad,0.78,Review Required
C00010963,Bad,0.88,Review Not Required
C00010987,Bad,0.86,Review Not Required
C00010988,Bad,0.79,Review Required
C00010997,Bad,0.9,Review Not Required
C00010998,Bad,0.93,Review Not Required
C00011004,Bad,0.8,Review Not Required
C00011008,Bad,0.85,Review Not Required
C00011034,Good,0.93,Review Not Required
C00011050,Bad,0.93,Review Not Required
C00011063,Bad,0.88,Review Not Required
C00011064,Bad,0.97,Review Not Required
C00011083,Bad,0.72,Review Required
C00011093,Bad,1,Review Not Required
C00011105,Good,0.91,Review Not Required
C00011114,Bad,0.86,Review Not Required
C00011121,Good,0.96,Review Not Required
C00011122,Good,0.98,Review Not Required
C00011123,Good,0.82,Review Not Required
C00011126,Good,0.98,Review Not Required
C00011130,Good,0.87,Review Not Required
C00011131,Good,0.75,Review Required
C00011136,Bad,0.94,Review Not Required
C00011147,Good,0.8,Review Not Required
C00011149,Good,0.72,Review Required
C00011195,Bad,0.87,Review Not Required
C00011208,Good,0.9,Review Not Required
C00011250,Good,0.85,Review Not Required
C00011252,Bad,0.82,Review Not Required
C00011266,Good,0.9,Review Not Required
C00011267,Good,0.9,Review Not Required
C00011271,Good,0.74,Review Required
C00011274,Good,0.85,Review Not Required
C00011275,Bad,0.9,Review Not Required
C00011286,Bad,0.99,Review Not Required
C00011304,Bad,0.95,Review Not Required
C00011314,Good,0.73,Review Required
C00011319,Good,1,Review Not Required
C00011327,Good,0.91,Review Not Required
C00011329,Bad,0.98,Review Not Required
C00011331,Good,0.92,Review Not Required
C00011337,Bad,0.89,Review Not Required
C00011359,Good,0.84,Review Not Required
C00011360,Bad,0.94,Review Not Required
C00011362,Bad,0.95,Review Not Required
C00011371,Good,0.75,Review Required
C00011372,Bad,0.76,Review Required
C00011379,Good,0.81,Review Not Required
C00011380,Bad,0.73,Review Required
C00011381,Good,0.87,Review Not Required
C00011405,Good,0.76,Review Required
C00011406,Bad,0.78,Review Required
C00011409,Bad,0.9,Review Not Required
C00011461,Good,0.92,Review Not Required
C00011491,Good,0.96,Review Not Required
C00011497,Good,0.96,Review Not Required
C00011516,Bad,0.78,Review Required
C00011517,Bad,0.85,Review Not Required
C00011545,Good,0.77,Review Required
C00011574,Bad,0.97,Review Not Required
C00011596,Bad,0.93,Review Not Required
C00011598,Bad,0.83,Review Not Required
C00011609,Good,0.95,Review Not Required
C00011637,Good,0.92,Review Not Required
C00011638,Bad,0.84,Review Not Required
C00011662,Good,0.91,Review Not Required
C00011676,Good,0.95,Review Not Required
C00011683,Good,0.94,Review Not Required
C00011685,Good,0.91,Review Not Required
C00011686,Bad,0.94,Review Not Required
C00011687,Good,0.89,Review Not Required
C00011701,Good,0.72,Review Required
C00011709,Good,0.86,Review Not Required
C00011710,Good,1,Review Not Required
C00011713,Good,0.84,Review Not Required
C00011714,Bad,0.74,Review Required
C00011732,Bad,0.91,Review Not Required
C00011754,Good,0.99,Review Not Required
C00011755,Bad,0.98,Review Not Required
C00011768,Good,0.86,Review Not Required
C00011794,Bad,0.82,Review Not Required
C00011795,Good,0.87,Review Not Required
C00011804,Good,0.95,Review Not Required
C00011851,Good,0.74,Review Required
C00011855,Bad,0.87,Review Not Required
C00011857,Good,0.76,Review Required
C00011860,Bad,0.94,Review Not Required
C00011866,Bad,0.89,Review Not Required
C00011867,Bad,1,Review Not Required
C00011873,Good,0.8,Review Not Required
C00011874,Bad,0.84,Review Not Required
C00011875,Bad,0.98,Review Not Required
C00011886,Bad,0.8,Review Not Required
C00011906,Good,0.85,Review Not Required
C00011907,Bad,0.83,Review Not Required
C00011911,Bad,0.95,Review Not Required
C00011943,Bad,0.82,Review Not Required
C00011947,Good,0.95,Review Not Required
C00011976,Bad,0.87,Review Not Required
C00011977,Good,1,Review Not Required
C00011978,Good,0.85,Review Not Required
C00011979,Good,0.94,Review Not Required
C00012003,Bad,0.95,Review Not Required
C00012050,Bad,0.75,Review Required
C00012051,Good,0.86,Review Not Required
C00012079,Good,0.95,Review Not Required
C00012092,Good,0.93,Review Not Required
C00012095,Good,0.94,Review Not Required
C00012102,Good,0.77,Review Required
C00012133,Good,0.88,Review Not Required
C00012144,Bad,0.96,Review Not Required
C00012145,Good,0.91,Review Not Required
C00012163,Good,0.89,Review Not Required
C00012181,Good,0.77,Review Required
C00012220,Good,0.74,Review Required
C00012221,Bad,0.93,Review Not Required
C00012303,Good,0.83,Review Not Required
C00012308,Good,0.89,Review Not Required
C00012324,Bad,0.91,Review Not Required
C00012325,Good,0.86,Review Not Required
C00012328,Good,0.92,Review Not Required
C00012344,Bad,0.78,Review Required
C00012358,Bad,0.83,Review Not Required
C00012359,Good,0.93,Review Not Required
C00012376,Bad,0.8,Review Not Required
C00012378,Good,0.8,Review Not Required
C00012382,Bad,0.74,Review Required
C00012383,Bad,0.92,Review Not Required
C00012396,Good,0.73,Review Required
C00012397,Good,0.8,Review Not Required
C00012416,Good,0.94,Review Not Required
C00012417,Good,0.91,Review Not Required
C00012432,Bad,1,Review Not Required
C00012464,Bad,0.82,Review Not Required
C00012468,Good,0.94,Review Not Required
C00012485,Good,0.85,Review Not Required
C00012490,Bad,0.78,Review Required
C00012547,Good,0.93,Review Not Required
C00012561,Good,0.94,Review Not Required
C00012568,Bad,0.91,Review Not Required
C00012577,Good,0.82,Review Not Required
C00012586,Good,0.84,Review Not Required
C00012599,Bad,0.8,Review Not Required
C00012616,Bad,0.74,Review Required
C00012625,Bad,0.97,Review Not Required
C00012643,Bad,0.99,Review Not Required
C00012662,Bad,0.76,Review Required
C00012695,Good,0.88,Review Not Required
C00012726,Good,0.98,Review Not Required
C00012729,Good,0.91,Review Not Required
C00012730,Bad,0.87,Review Not Required
C00012738,Bad,0.94,Review Not Required
C00012739,Bad,0.89,Review Not Required
C00012750,Good,0.88,Review Not Required
C00012754,Bad,0.94,Review Not Required
C00012755,Good,0.89,Review Not Required
C00012756,Good,0.9,Review Not Required
C00012802,Bad,0.91,Review Not Required
C00012810,Bad,0.97,Review Not Required
C00012840,Good,0.82,Review Not Required
C00012843,Bad,0.94,Review Not Required
C00012844,Good,0.72,Review Required
C00012850,Good,0.82,Review Not Required
C00012851,Bad,0.98,Review Not Required
C00012859,Bad,0.77,Review Required
C00012890,Good,0.82,Review Not Required
C00012908,Bad,0.91,Review Not Required
C00012943,Good,1,Review Not Required
C00012986,Good,0.92,Review Not Required
C00012991,Bad,0.82,Review Not Required
C00013044,Bad,0.91,Review Not Required
C00013051,Bad,0.85,Review Not Required
C00013071,Good,0.88,Review Not Required
C00013089,Good,0.94,Review Not Required
C00013090,Bad,0.87,Review Not Required
C00013095,Good,0.84,Review Not Required
C00013098,Bad,0.92,Review Not Required
C00013102,Bad,0.89,Review Not Required
C00013113,Bad,0.85,Review Not Required
C00013123,Good,0.8,Review Not Required
C00013134,Good,0.9,Review Not Required
C00013151,Good,0.93,Review Not Required
C00013171,Good,0.95,Review Not Required
C00013172,Good,0.96,Review Not Required
C00013190,Good,0.92,Review Not Required
C00013201,Bad,0.92,Review Not Required
C00013231,Good,0.95,Review Not Required
C00013246,Bad,0.72,Review Required
C00013260,Bad,0.87,Review Not Required
C00013261,Good,0.8,Review Not Required
C00013262,Good,0.81,Review Not Required
C00013276,Bad,0.86,Review Not Required
C00013285,Bad,0.94,Review Not Required
C00013290,Bad,0.82,Review Not Required
C00013291,Good,0.85,Review Not Required
C00013346,Bad,0.8,Review Not Required
C00013380,Good,0.94,Review Not Required
C00013404,Bad,0.84,Review Not Required
C00013405,Bad,0.91,Review Not Required
C00013406,Good,0.82,Review Not Required
C00013412,Good,0.91,Review Not Required
C00013417,Bad,0.9,Review Not Required
C00013447,Bad,0.99,Review Not Required
C00013448,Bad,0.87,Review Not Required
C00013451,Bad,0.89,Review Not Required
C00013468,Good,0.83,Review Not Required
C00013469,Good,1,Review Not Required
C00013480,Good,0.96,Review Not Required
C00013490,Good,0.97,Review Not Required
C00013539,Good,1,Review Not Required
C00013548,Good,0.79,Review Required
C00013556,Good,0.94,Review Not Required
C00013576,Bad,0.87,Review Not Required
C00013588,Good,0.73,Review Required
C00013590,Good,0.73,Review Required
C00013603,Bad,0.9,Review Not Required
C00013608,Bad,0.91,Review Not Required
C00013620,Bad,0.74,Review Required
C00013640,Bad,0.78,Review Required
C00013657,Bad,0.85,Review Not Required
C00013658,Good,0.74,Review Required
C00013673,Good,0.88,Review Not Required
C00013687,Bad,0.74,Review Required
C00013690,Good,0.87,Review Not Required
C00013694,Good,0.93,Review Not Required
C00013750,Bad,0.9,Review Not Required
C00013751,Good,0.97,Review Not Required
C00013803,Good,0.93,Review Not Required
C00013820,Bad,0.9,Review Not Required
C00013845,Bad,0.87,Review Not Required
C00013852,Good,0.88,Review Not Required
C00013886,Bad,0.86,Review Not Required
